Algorithm	Subject	Run	PreparationTime	SelectionTime	FaultDetectionLoss	TestSuiteReduction	FirstFaultyTest
ART-D	flex_v3	1	0	387.004682	0	0.0119402985	2
ART-D	flex_v3	2	0	374.66115	0	0.0492537313	2
ART-D	flex_v3	3	0	345.401781	0	0.0492537313	1
ART-D	flex_v3	4	0	369.821766	0	0.023880597	1
ART-D	flex_v3	5	0	343.318671	0	0.0537313433	2
ART-D	flex_v3	6	0	356.380519	0	0.0328358209	2
ART-D	flex_v3	7	0	350.841895	0	0.0567164179	1
ART-D	flex_v3	8	0	300.763038	0	0.0955223881	1
ART-D	flex_v3	9	0	345.328619	0	0.0388059701	1
ART-D	flex_v3	10	0	342.28324	0	0.0567164179	3
ART-D	flex_v3	11	0	357.779244	0	0.0164179104	1
ART-D	flex_v3	12	0	372.031532	0	0.0223880597	1
ART-D	flex_v3	13	0	342.8867	0	0.0537313433	1
ART-D	flex_v3	14	0	342.77232	0	0.0701492537	2
ART-D	flex_v3	15	0	343.906975	0	0.0343283582	1
ART-D	flex_v3	16	0	374.991488	0	0.0029850746	2
ART-D	flex_v3	17	0	368.497856	0	0.0134328358	1
ART-D	flex_v3	18	0	362.141508	0	0.0402985075	1
ART-D	flex_v3	19	0	364.541273	0	0.0194029851	3
ART-D	flex_v3	20	0	329.534502	0	0.0626865672	2
ART-D	flex_v3	21	0	343.280764	0	0.0208955224	1
ART-D	flex_v3	22	0	374.177531	0	0.0149253731	4
ART-D	flex_v3	23	0	379.783605	0	0.0149253731	1
ART-D	flex_v3	24	0	353.077675	0	0.0104477612	1
ART-D	flex_v3	25	0	376.400201	0	0.0179104478	4
ART-D	flex_v3	26	0	315.907921	0	0.0671641791	1
ART-D	flex_v3	27	0	320.932326	0	0.0432835821	2
ART-D	flex_v3	28	0	306.408438	0	0.1089552239	3
ART-D	flex_v3	29	0	374.783196	0	0.0179104478	1
ART-D	flex_v3	30	0	365.410134	0	0.0119402985	4
ART-D	flex_v3	31	0	370.247942	0	0.0044776119	1
ART-D	flex_v3	32	0	361.790458	0	0.0492537313	1
ART-D	flex_v3	33	0	299.996495	0	0.1343283582	3
ART-D	flex_v3	34	0	334.630498	0	0.0582089552	3
ART-D	flex_v3	35	0	337.721732	0	0.0582089552	2
ART-D	flex_v3	36	0	363.648671	0	0.052238806	1
ART-D	flex_v3	37	0	335.586482	0	0.071641791	1
ART-D	flex_v3	38	0	379.444362	0	0.0104477612	1
ART-D	flex_v3	39	0	377.821929	0	0.0223880597	1
ART-D	flex_v3	40	0	362.766751	0	0.047761194	1
ART-D	flex_v3	41	0	346.230076	0	0.0358208955	3
ART-D	flex_v3	42	0	314.958383	0	0.0925373134	2
ART-D	flex_v3	43	0	364.752789	0	0.0074626866	3
ART-D	flex_v3	44	0	363.148164	0	0.0462686567	1
ART-D	flex_v3	45	0	332.442908	0	0.0626865672	1
ART-D	flex_v3	46	0	335.633442	0	0.0626865672	1
ART-D	flex_v3	47	0	368.430937	0	0.0253731343	1
ART-D	flex_v3	48	0	373.130626	0	0.0298507463	1
ART-D	flex_v3	49	0	356.426948	0	0.028358209	2
ART-D	flex_v3	50	0	352.193044	0	0.0149253731	1
ART-D	grep_v3	1	0	343.830138	0	0.0024721879	1
ART-D	grep_v3	2	0	305.985303	0	0.043263288	1
ART-D	grep_v3	3	0	331.047172	0	0.0506798517	1
ART-D	grep_v3	4	0	268.522314	0	0.1211372064	1
ART-D	grep_v3	5	0	329.966373	0	0.0160692213	1
ART-D	grep_v3	6	0	303.122279	0	0.0234857849	1
ART-D	grep_v3	7	0	323.719758	0	0.0160692213	1
ART-D	grep_v3	8	0	323.509056	0	0.0135970334	1
ART-D	grep_v3	9	0	344.598445	0	0.0037082818	1
ART-D	grep_v3	10	0	313.123246	0	0.0531520396	1
ART-D	grep_v3	11	0	313.379812	0	0.0247218789	1
ART-D	grep_v3	12	0	316.404015	0	0.022249691	1
ART-D	grep_v3	13	0	326.022477	0	0.0049443758	1
ART-D	grep_v3	14	0	308.280916	0	0.0284301607	1
ART-D	grep_v3	15	0	312.538067	0	0.0321384425	1
ART-D	grep_v3	16	0	291.752837	0	0.0543881335	1
ART-D	grep_v3	17	0	326.637632	0	0.0309023486	1
ART-D	grep_v3	18	0	298.682974	0	0.0407911001	1
ART-D	grep_v3	19	0	336.036137	0	0.0296662546	1
ART-D	grep_v3	20	0	330.394695	0	0.0333745365	1
ART-D	grep_v3	21	0	310.972608	0	0.0568603214	1
ART-D	grep_v3	22	0	282.806951	0	0.0828182942	1
ART-D	grep_v3	23	0	333.052224	0	0.0185414091	1
ART-D	grep_v3	24	0	362.017427	0	0.0098887515	1
ART-D	grep_v3	25	0	384.66521	0	0.0074165637	1
ART-D	grep_v3	26	0	323.383722	0	0.064276885	1
ART-D	grep_v3	27	0	288.297132	0	0.0778739184	1
ART-D	grep_v3	28	0	281.516266	0	0.1161928307	1
ART-D	grep_v3	29	0	333.235706	0	0.0024721879	1
ART-D	grep_v3	30	0	319.803786	0	0	1
ART-D	grep_v3	31	0	332.658861	0	0.0271940667	1
ART-D	grep_v3	32	0	362.759283	0	0.0284301607	1
ART-D	grep_v3	33	0	322.688835	0	0	1
ART-D	grep_v3	34	0	323.774409	0	0.0333745365	1
ART-D	grep_v3	35	0	320.716818	0	0.0482076638	1
ART-D	grep_v3	36	0	301.677541	0	0.0618046972	4
ART-D	grep_v3	37	0	315.20382	0	0.0358467244	1
ART-D	grep_v3	38	0	301.552912	0	0.0964153276	1
ART-D	grep_v3	39	0	364.280048	0	0.022249691	1
ART-D	grep_v3	40	0	319.042421	0	0.0346106304	1
ART-D	grep_v3	41	0	319.95157	0	0.0259579728	1
ART-D	grep_v3	42	0	326.775751	0	0.0098887515	1
ART-D	grep_v3	43	0	352.837461	0	0.0061804697	1
ART-D	grep_v3	44	0	314.25405	0	0.0185414091	1
ART-D	grep_v3	45	0	323.353371	0	0.0024721879	1
ART-D	grep_v3	46	0	352.087187	0	0.0123609394	1
ART-D	grep_v3	47	0	268.439912	0	0.1137206428	1
ART-D	grep_v3	48	0	346.336544	0	0.0370828183	1
ART-D	grep_v3	49	0	321.14216	0	0.0024721879	2
ART-D	grep_v3	50	0	336.615528	0	0.022249691	1
ART-D	gzip_v1	1	0	4.889082	0	0.1495327103	1
ART-D	gzip_v1	2	0	5.271013	0	0.0794392523	2
ART-D	gzip_v1	3	0	4.152123	0	0.1962616822	1
ART-D	gzip_v1	4	0	5.707536	0	0.0747663551	1
ART-D	gzip_v1	5	0	5.249706	0	0.1074766355	1
ART-D	gzip_v1	6	0	3.728362	0	0.2102803738	1
ART-D	gzip_v1	7	0	6.179087	0	0	1
ART-D	gzip_v1	8	0	2.719224	0	0.4252336449	1
ART-D	gzip_v1	9	0	5.986267	0	0.0747663551	1
ART-D	gzip_v1	10	0	5.911375	0	0.0327102804	1
ART-D	gzip_v1	11	0	3.619786	0	0.2663551402	1
ART-D	gzip_v1	12	0	3.854808	0	0.2476635514	1
ART-D	gzip_v1	13	0	5.016435	0	0.1635514019	1
ART-D	gzip_v1	14	0	4.974236	0	0.1214953271	1
ART-D	gzip_v1	15	0	5.693361	0	0.0747663551	1
ART-D	gzip_v1	16	0	5.008304	0	0.1355140187	1
ART-D	gzip_v1	17	0	5.629795	0	0.0373831776	1
ART-D	gzip_v1	18	0	4.339287	0	0.1542056075	1
ART-D	gzip_v1	19	0	5.404738	0	0.0186915888	1
ART-D	gzip_v1	20	0	5.039323	0	0.1308411215	1
ART-D	gzip_v1	21	0	2.806922	0	0.3364485981	1
ART-D	gzip_v1	22	0	5.765593	0	0.023364486	1
ART-D	gzip_v1	23	0	6.092492	0	0.0046728972	1
ART-D	gzip_v1	24	0	3.559925	0	0.2663551402	1
ART-D	gzip_v1	25	0	5.994966	0	0.0280373832	1
ART-D	gzip_v1	26	0	4.879459	0	0.1028037383	1
ART-D	gzip_v1	27	0	4.133363	0	0.1728971963	1
ART-D	gzip_v1	28	0	4.30318	0	0.1682242991	1
ART-D	gzip_v1	29	0	4.150533	0	0.1775700935	1
ART-D	gzip_v1	30	0	5.277228	0	0.0841121495	1
ART-D	gzip_v1	31	0	5.746176	0	0.0560747664	1
ART-D	gzip_v1	32	0	5.102795	0	0.0841121495	1
ART-D	gzip_v1	33	0	3.908327	0	0.2009345794	1
ART-D	gzip_v1	34	0	5.449522	0	0.0654205607	1
ART-D	gzip_v1	35	0	3.850264	0	0.2102803738	1
ART-D	gzip_v1	36	0	5.074853	0	0.0887850467	1
ART-D	gzip_v1	37	0	3.954264	0	0.2009345794	1
ART-D	gzip_v1	38	0	5.708023	0	0.0186915888	1
ART-D	gzip_v1	39	0	3.770555	0	0.261682243	1
ART-D	gzip_v1	40	0	4.678206	0	0.1308411215	1
ART-D	gzip_v1	41	0	4.921618	0	0.1448598131	1
ART-D	gzip_v1	42	0	5.210724	0	0.1121495327	1
ART-D	gzip_v1	43	0	3.294855	0	0.3130841121	1
ART-D	gzip_v1	44	0	4.463267	0	0.1542056075	1
ART-D	gzip_v1	45	0	6.125923	0	0.0327102804	2
ART-D	gzip_v1	46	0	4.595472	0	0.1401869159	1
ART-D	gzip_v1	47	0	2.641482	0	0.3457943925	1
ART-D	gzip_v1	48	0	5.306044	0	0.0794392523	1
ART-D	gzip_v1	49	0	5.189659	0	0.0654205607	1
ART-D	gzip_v1	50	0	5.820852	0	0.0327102804	1
ART-D	make_v1	1	0	205.928592	0	0.1737142857	1
ART-D	make_v1	2	0	277.928567	0	0.0445714286	1
ART-D	make_v1	3	0	279.704347	0	0.0022857143	1
ART-D	make_v1	4	0	262.980644	0	0.0605714286	5
ART-D	make_v1	5	0	178.902459	0	0.2148571429	2
ART-D	make_v1	6	0	177.427205	0	0.2468571429	5
ART-D	make_v1	7	0	252.219654	0	0.0685714286	1
ART-D	make_v1	8	0	233.844641	0	0.1394285714	3
ART-D	make_v1	9	0	226.888904	0.5263157895	0.1451428571	2
ART-D	make_v1	10	0	141.419692	0	0.264	1
ART-D	make_v1	11	0	240.750362	0.5263157895	0.0491428571	1
ART-D	make_v1	12	0	231.595791	0	0.0617142857	3
ART-D	make_v1	13	0	216.380346	0	0.0868571429	4
ART-D	make_v1	14	0	224.391247	0	0.0948571429	1
ART-D	make_v1	15	0	236.222901	0	0.0502857143	3
ART-D	make_v1	16	0	239.315054	0.5263157895	0.0548571429	1
ART-D	make_v1	17	0	216.741081	0	0.0697142857	1
ART-D	make_v1	18	0	218.469464	0	0.0834285714	1
ART-D	make_v1	19	0	140.825717	0	0.2605714286	3
ART-D	make_v1	20	0	253.626436	0	0.0022857143	1
ART-D	make_v1	21	0	209.612439	0	0.0868571429	1
ART-D	make_v1	22	0	224.210801	0	0.0617142857	2
ART-D	make_v1	23	0	229.068226	0	0.0765714286	1
ART-D	make_v1	24	0	232.93451	0	0.04	2
ART-D	make_v1	25	0	146.981517	0	0.248	1
ART-D	make_v1	26	0	108.358173	0	0.3577142857	3
ART-D	make_v1	27	0	231.975493	0	0.0594285714	1
ART-D	make_v1	28	0	126.204055	0.5263157895	0.3062857143	1
ART-D	make_v1	29	0	248.727104	0	0.0011428571	1
ART-D	make_v1	30	0	138.569852	0	0.2617142857	1
ART-D	make_v1	31	0	170.84385	0.5263157895	0.1828571429	2
ART-D	make_v1	32	0	192.388879	0	0.1245714286	1
ART-D	make_v1	33	0	202.93618	0.5263157895	0.1028571429	4
ART-D	make_v1	34	0	212.026399	0	0.0891428571	2
ART-D	make_v1	35	0	157.777228	0	0.2114285714	1
ART-D	make_v1	36	0	108.344457	0	0.3497142857	1
ART-D	make_v1	37	0	227.461478	0	0.0457142857	2
ART-D	make_v1	38	0	197.822231	0	0.1291428571	11
ART-D	make_v1	39	0	212.472226	0	0.0811428571	1
ART-D	make_v1	40	0	217.329647	0	0.0754285714	3
ART-D	make_v1	41	0	200.970942	0	0.1257142857	1
ART-D	make_v1	42	0	234.383803	0	0.0582857143	1
ART-D	make_v1	43	0	160.087349	0.5263157895	0.2125714286	3
ART-D	make_v1	44	0	219.352328	0.5263157895	0.0845714286	2
ART-D	make_v1	45	0	254.14031	0	0.0262857143	1
ART-D	make_v1	46	0	252.109244	0	0.0331428571	2
ART-D	make_v1	47	0	220.147559	0	0.088	1
ART-D	make_v1	48	0	151.568187	0	0.2788571429	2
ART-D	make_v1	49	0	244.500864	0	0.0594285714	1
ART-D	make_v1	50	0	208.26386	0	0.1234285714	2
ART-D	sed_v6	1	0	55.104632	0	0.1081081081	1
ART-D	sed_v6	2	0	43.973563	0	0.1567567568	2
ART-D	sed_v6	3	0	71.672637	0	0.0054054054	1
ART-D	sed_v6	4	0	58.664768	0	0.1432432432	3
ART-D	sed_v6	5	0	50.906299	0	0.1378378378	2
ART-D	sed_v6	6	0	67.47807	0	0.0216216216	1
ART-D	sed_v6	7	0	70.209835	0	0.0324324324	1
ART-D	sed_v6	8	0	48.463214	0	0.1918918919	1
ART-D	sed_v6	9	0	68.847141	0	0.0243243243	3
ART-D	sed_v6	10	0	53.261044	0	0.1594594595	3
ART-D	sed_v6	11	0	54.800757	0	0.1135135135	4
ART-D	sed_v6	12	0	66.938839	0	0.1108108108	1
ART-D	sed_v6	13	0	53.846415	0	0.0864864865	4
ART-D	sed_v6	14	0	67.993615	0	0.0486486486	1
ART-D	sed_v6	15	0	42.334114	0	0.2189189189	1
ART-D	sed_v6	16	0	41.43485	0	0.2459459459	1
ART-D	sed_v6	17	0	47.049596	0	0.2297297297	2
ART-D	sed_v6	18	0	68.365865	0	0.0540540541	5
ART-D	sed_v6	19	0	60.362583	0	0.1	1
ART-D	sed_v6	20	0	52.687288	0	0.1405405405	4
ART-D	sed_v6	21	0	57.528676	0	0.1378378378	1
ART-D	sed_v6	22	0	63.592283	0	0.0324324324	3
ART-D	sed_v6	23	0	58.257841	0	0.0972972973	3
ART-D	sed_v6	24	0	57.685791	0	0.0864864865	4
ART-D	sed_v6	25	0	46.182119	0	0.2162162162	8
ART-D	sed_v6	26	0	63.940217	0	0.0486486486	3
ART-D	sed_v6	27	0	71.965879	0	0.0108108108	1
ART-D	sed_v6	28	0	64.812438	0	0.0810810811	2
ART-D	sed_v6	29	0	64.034845	0	0.0351351351	1
ART-D	sed_v6	30	0	62.620888	0	0.0675675676	3
ART-D	sed_v6	31	0	61.38909	0	0.0594594595	3
ART-D	sed_v6	32	0	53.366472	0	0.1378378378	1
ART-D	sed_v6	33	0	46.070339	0	0.1810810811	2
ART-D	sed_v6	34	0	65.946135	0	0.0567567568	2
ART-D	sed_v6	35	0	51.314293	0	0.1783783784	1
ART-D	sed_v6	36	0	59.23363	0	0.0918918919	1
ART-D	sed_v6	37	0	57.432411	0	0.1405405405	3
ART-D	sed_v6	38	0	45.819461	0	0.1945945946	1
ART-D	sed_v6	39	0	54.721443	0	0.2081081081	3
ART-D	sed_v6	40	0	60.955974	0	0.1	3
ART-D	sed_v6	41	0	59.404843	0	0.0243243243	3
ART-D	sed_v6	42	0	68.708798	0	0.0540540541	1
ART-D	sed_v6	43	0	64.548433	0	0.0513513514	1
ART-D	sed_v6	44	0	39.526231	0	0.3	3
ART-D	sed_v6	45	0	45.186613	0	0.1783783784	3
ART-D	sed_v6	46	0	56.006174	0	0.1189189189	3
ART-D	sed_v6	47	0	68.658313	0	0.0432432432	4
ART-D	sed_v6	48	0	43.456442	0	0.2027027027	3
ART-D	sed_v6	49	0	57.263201	0	0.0837837838	2
ART-D	sed_v6	50	0	44.444442	0	0.2297297297	2
ART-F	flex_v3	1	0	1419.027865	0	0.0432835821	4
ART-F	flex_v3	2	0	1510.721028	0	0.0119402985	2
ART-F	flex_v3	3	0	1407.053385	0	0.0462686567	1
ART-F	flex_v3	4	0	1438.929584	0	0.0089552239	4
ART-F	flex_v3	5	0	1434.587153	0	0.0014925373	2
ART-F	flex_v3	6	0	1425.012789	0	0.0059701493	1
ART-F	flex_v3	7	0	1441.530211	0	0.0164179104	9
ART-F	flex_v3	8	0	1438.825255	0	0.0253731343	2
ART-F	flex_v3	9	0	1506.423183	0	0.0014925373	1
ART-F	flex_v3	10	0	1488.367288	0	0.0059701493	1
ART-F	flex_v3	11	0	1499.228553	0	0.0044776119	1
ART-F	flex_v3	12	0	1404.87782	0	0.0328358209	7
ART-F	flex_v3	13	0	1446.95569	0	0.0104477612	2
ART-F	flex_v3	14	0	1240.717542	0	0.071641791	2
ART-F	flex_v3	15	0	1380.837906	0	0.0179104478	4
ART-F	flex_v3	16	0	1437.099619	0	0	1
ART-F	flex_v3	17	0	1364.378512	0	0.0298507463	2
ART-F	flex_v3	18	0	1529.653679	0	0.0164179104	4
ART-F	flex_v3	19	0	1576.190108	0	0.0447761194	8
ART-F	flex_v3	20	0	1703.285985	0	0	1
ART-F	flex_v3	21	0	1260.762016	0	0.0671641791	1
ART-F	flex_v3	22	0	1408.472627	0	0.0134328358	2
ART-F	flex_v3	23	0	1367.497645	0	0.0194029851	4
ART-F	flex_v3	24	0	1430.202296	0	0.0044776119	1
ART-F	flex_v3	25	0	1413.016609	0	0.0134328358	3
ART-F	flex_v3	26	0	1297.547041	0	0.0492537313	9
ART-F	flex_v3	27	0	1552.341339	0	0.0164179104	1
ART-F	flex_v3	28	0	1334.980795	0	0.1134328358	1
ART-F	flex_v3	29	0	1362.533875	0	0.0910447761	3
ART-F	flex_v3	30	0	1661.759747	0	0	2
ART-F	flex_v3	31	0	1676.693658	0	0.0134328358	1
ART-F	flex_v3	32	0	1565.272289	0	0.0089552239	1
ART-F	flex_v3	33	0	1443.08449	0	0.0014925373	4
ART-F	flex_v3	34	0	2173.341669	0	0.0014925373	4
ART-F	flex_v3	35	0	1965.223054	0	0	1
ART-F	flex_v3	36	0	1931.040664	0	0.0149253731	1
ART-F	flex_v3	37	0	1763.306987	0	0.0820895522	1
ART-F	flex_v3	38	0	1846.28374	0	0.0388059701	1
ART-F	flex_v3	39	0	1993.799847	0	0.023880597	1
ART-F	flex_v3	40	0	2295.500743	0	0.0059701493	2
ART-F	flex_v3	41	0	1951.495736	0	0.0089552239	1
ART-F	flex_v3	42	0	1404.38356	0	0.0104477612	5
ART-F	flex_v3	43	0	1382.765911	0	0.0179104478	2
ART-F	flex_v3	44	0	1437.35335	0	0.0074626866	1
ART-F	flex_v3	45	0	1443.916081	0	0.0014925373	1
ART-F	flex_v3	46	0	1354.603757	0	0.0268656716	2
ART-F	flex_v3	47	0	1434.716753	0	0.0059701493	1
ART-F	flex_v3	48	0	1175.519749	0	0.0910447761	7
ART-F	flex_v3	49	0	1332.491024	0	0.0328358209	1
ART-F	flex_v3	50	0	1420.998142	0	0.0044776119	1
ART-F	grep_v3	1	0	1202.50183	0	0.0024721879	1
ART-F	grep_v3	2	0	1232.381587	0	0.0012360939	1
ART-F	grep_v3	3	0	1138.264117	0	0.0321384425	1
ART-F	grep_v3	4	0	1199.464747	0	0.0061804697	1
ART-F	grep_v3	5	0	1181.224384	0	0.0160692213	1
ART-F	grep_v3	6	0	1227.975756	0	0.0037082818	1
ART-F	grep_v3	7	0	948.405144	0	0.1137206428	1
ART-F	grep_v3	8	0	1225.428475	0	0.0049443758	1
ART-F	grep_v3	9	0	1163.996915	0	0.0135970334	1
ART-F	grep_v3	10	0	1154.532329	0	0.0309023486	1
ART-F	grep_v3	11	0	1204.69863	0	0.0024721879	1
ART-F	grep_v3	12	0	1118.535006	0	0.0395550062	1
ART-F	grep_v3	13	0	1150.031225	0	0.0173053152	2
ART-F	grep_v3	14	0	1055.145673	0	0.0556242274	1
ART-F	grep_v3	15	0	1100.150165	0	0.0346106304	1
ART-F	grep_v3	16	0	1202.823983	0	0.0086526576	1
ART-F	grep_v3	17	0	1176.496138	0	0.0061804697	1
ART-F	grep_v3	18	0	1137.083339	0	0.0309023486	1
ART-F	grep_v3	19	0	999.221357	0	0.0741656366	1
ART-F	grep_v3	20	0	1022.484372	0	0.0729295426	1
ART-F	grep_v3	21	0	1120.353246	0	0.0234857849	1
ART-F	grep_v3	22	0	1046.327885	0	0.0247218789	1
ART-F	grep_v3	23	0	1062.119416	0	0.0024721879	1
ART-F	grep_v3	24	0	1052.519472	0	0.0098887515	1
ART-F	grep_v3	25	0	1061.178944	0	0.0074165637	2
ART-F	grep_v3	26	0	1070.771855	0	0.0049443758	1
ART-F	grep_v3	27	0	1000.398769	0	0.0321384425	1
ART-F	grep_v3	28	0	1001.329191	0	0.0469715698	1
ART-F	grep_v3	29	0	970.217842	0	0.0531520396	1
ART-F	grep_v3	30	0	1053.57916	0	0.0037082818	1
ART-F	grep_v3	31	0	1048.41566	0	0.0049443758	2
ART-F	grep_v3	32	0	976.529403	0	0.0383189122	2
ART-F	grep_v3	33	0	1011.654959	0	0.0333745365	2
ART-F	grep_v3	34	0	1026.543809	0	0.0185414091	1
ART-F	grep_v3	35	0	947.016657	0	0.0630407911	1
ART-F	grep_v3	36	0	984.676027	0	0.043263288	2
ART-F	grep_v3	37	0	1007.309032	0	0.0370828183	1
ART-F	grep_v3	38	0	955.907735	0	0.0506798517	1
ART-F	grep_v3	39	0	995.050291	0	0.044499382	1
ART-F	grep_v3	40	0	1051.265256	0	0	1
ART-F	grep_v3	41	0	1057.394581	0	0.0160692213	2
ART-F	grep_v3	42	0	1003.84986	0	0.022249691	1
ART-F	grep_v3	43	0	1057.198386	0	0.0123609394	1
ART-F	grep_v3	44	0	1046.081909	0	0.0148331273	1
ART-F	grep_v3	45	0	1062.733488	0	0.0173053152	2
ART-F	grep_v3	46	0	1045.494332	0	0.0185414091	1
ART-F	grep_v3	47	0	1096.704838	0	0.0012360939	1
ART-F	grep_v3	48	0	1018.360058	0	0.0259579728	1
ART-F	grep_v3	49	0	1049.390305	0	0.0197775031	1
ART-F	grep_v3	50	0	1052.617297	0	0.0098887515	2
ART-F	gzip_v1	1	0	50.159539	0	0.0280373832	1
ART-F	gzip_v1	2	0	45.459187	0	0.0841121495	1
ART-F	gzip_v1	3	0	46.873041	0	0.0887850467	1
ART-F	gzip_v1	4	0	44.21049	0	0.1355140187	1
ART-F	gzip_v1	5	0	53.364639	0	0.0373831776	1
ART-F	gzip_v1	6	0	50.065407	0	0.0747663551	1
ART-F	gzip_v1	7	0	54.399814	0	0.0327102804	1
ART-F	gzip_v1	8	0	48.282739	0	0.0934579439	1
ART-F	gzip_v1	9	0	54.98232	0	0.0186915888	1
ART-F	gzip_v1	10	0	44.461844	0	0.1214953271	1
ART-F	gzip_v1	11	0	52.414198	0	0.0420560748	1
ART-F	gzip_v1	12	0	57.020332	0	0.0093457944	1
ART-F	gzip_v1	13	0	28.08791	0	0.308411215	2
ART-F	gzip_v1	14	0	40.641571	0	0.1588785047	1
ART-F	gzip_v1	15	0	46.175156	0	0.1121495327	1
ART-F	gzip_v1	16	0	45.998666	0	0.1121495327	1
ART-F	gzip_v1	17	0	48.552381	0	0.0981308411	1
ART-F	gzip_v1	18	0	56.472118	0	0.0140186916	1
ART-F	gzip_v1	19	0	45.592565	0	0.1214953271	1
ART-F	gzip_v1	20	0	56.92142	0	0.0327102804	1
ART-F	gzip_v1	21	0	55.701657	0	0.0373831776	1
ART-F	gzip_v1	22	0	52.202637	0	0.0747663551	1
ART-F	gzip_v1	23	0	40.314972	0	0.1542056075	1
ART-F	gzip_v1	24	0	57.269503	0	0.0140186916	1
ART-F	gzip_v1	25	0	53.67433	0	0.0420560748	1
ART-F	gzip_v1	26	0	50.805604	0	0.0560747664	1
ART-F	gzip_v1	27	0	44.342042	0	0.1214953271	1
ART-F	gzip_v1	28	0	60.616974	0	0.0280373832	1
ART-F	gzip_v1	29	0	54.653841	0	0.0514018692	1
ART-F	gzip_v1	30	0	44.829115	0	0.1214953271	1
ART-F	gzip_v1	31	0	55.558512	0	0.0186915888	1
ART-F	gzip_v1	32	0	51.092433	0	0.0841121495	1
ART-F	gzip_v1	33	0	56.056863	0	0.0373831776	1
ART-F	gzip_v1	34	0	52.067509	0	0.0794392523	1
ART-F	gzip_v1	35	0	57.822632	0	0.0327102804	1
ART-F	gzip_v1	36	0	52.191545	0	0.0420560748	1
ART-F	gzip_v1	37	0	29.306538	0	0.2663551402	1
ART-F	gzip_v1	38	0	42.673241	0	0.1401869159	1
ART-F	gzip_v1	39	0	49.930823	0	0.0841121495	1
ART-F	gzip_v1	40	0	52.786724	0	0.023364486	1
ART-F	gzip_v1	41	0	52.141879	0	0.0373831776	1
ART-F	gzip_v1	42	0	54.505649	0	0.0140186916	1
ART-F	gzip_v1	43	0	52.213165	0	0.0420560748	1
ART-F	gzip_v1	44	0	38.861142	0	0.1588785047	1
ART-F	gzip_v1	45	0	50.818529	0	0.0514018692	2
ART-F	gzip_v1	46	0	37.75639	0	0.1775700935	1
ART-F	gzip_v1	47	0	43.480016	0	0.1261682243	1
ART-F	gzip_v1	48	0	52.342735	0	0.0327102804	1
ART-F	gzip_v1	49	0	47.268964	0	0.0841121495	1
ART-F	gzip_v1	50	0	26.304342	0	0.2990654206	1
ART-F	make_v1	1	0	2088.85335	0	0.0045714286	1
ART-F	make_v1	2	0	1985.712953	0	0.072	1
